BadrButters,0.25,0.44,0.54,0.37,0.35,0.53,0.26
BasedFaggotFTW,0.33,0.4,0.21,0.42,0.22,0.15,0.24
Bay_St_Wiseguy,0.27,0.35,0.08,0.49,0.4,0.3,0.19
BenB388,0.31,0.47,0.4,0.49,0.23,0.46,0.23
Bobbyflash727,0.34,0.38,0.15,0.3,0.32,0.55,0.22
BootStrapzOrg,0.36,0.45,0.08,0.36,0.33,0.39,0.27
Brad_D80,0.19,0.35,0.33,0.27,0.24,0.29,0.14
BubashLance,0.32,0.4,0.27,0.42,0.37,0.4,0.19
CAPTDSPAWN5,0.37,0.32,0.31,0.31,0.43,0.45,0.37
COlphie,0.27,0.27,0.2,0.48,0.43,0.27,0.3
CROWENATION2016,0.33,0.15,0.17,0.38,0.28,0.17,0.22
Canine_Rights,0.52,0.37,0.1,0.43,0.44,0.11,0.74
CarolGo18658081,0.45,0.54,0.46,0.49,0.29,0.33,0.33
Catyack,0.27,0.33,0.1,0.39,0.16,0.16,0.1
CauseofourJoy,0.46,0.43,0.43,0.41,0.4,0.21,0.11
CherokeeNative3,0.36,0.34,0.37,0.45,0.45,0.28,0.49
Chr1sle1ner,0.46,0.54,0.48,0.41,0.61,0.46,0.46
CombatHeroes,0.31,0.31,0.2,0.33,0.33,0.414,0.07
ConsJames5,0.44,0.64,0.72,0.57,0.49,0.44,0.48
CriswellsOk,0.45,0.53,0.16,0.22,0.32,0.54,0.4
CtgjrJr,0.31,0.59,0.06,0.27,0.29,0.45,0.13
DCofStaff,0.25,0.37,0.27,0.16,0.23,0.17,0.19
D_Ericson,0.38,0.52,0.07,0.2,0.36,0.46,0.23
DandelionDollar,0.48,0.38,0.44,0.38,0.38,0.16,0.55
DaniGibson2,0.4,0.38,0.22,0.53,0.41,0.37,0.18
DanielMinton6,0.44,0.45,0.44,0.53,0.58,0.4,0.35
DebraBlankens19,0.15,0.23,0.51,0.13,0.36,0.23,0.2
DennGordon,0.29,0.32,0.08,0.35,0.29,0.34,0.12
DennisL656,0.28,0.35,0.22,0.47,0.3,0.33,0.29
DeplorableTJ,0.44,0.61,0.35,0.57,0.34,0.37,0.24
DixieLand__Diva,0.4,0.5,0.3,0.3,0.41,0.33,0.48
DohertyArtist,0.22,0.37,0.28,0.29,0.41,0.3,0.11
DonaldB34044603,0.34,0.18,0.27,0.4,0.22,0.14,0.41
DougNelson48,0.49,0.45,0.05,0.25,0.56,0.3,0.44
DuffnsunNancy,0.23,0.43,0.55,0.09,0.19,0.37,0.14
EbonyDawnMarsh,0.32,0.42,0.53,0.49,0.23,0.36,0.13
Eddietonymac,0.29,0.42,0.3,0.34,0.46,0.47,0.16
ElisaDonahue,0.4,0.47,0.48,0.21,0.39,0.42,0.13
EmilVelour,0.27,0.27,0.33,0.38,0.33,0.15,0.34
FUKDAPRESS,0.41,0.33,0.31,0.38,0.46,0.28,0.3
FarmerGirl1967,0.32,0.41,0.16,0.34,0.26,0.39,0.12
FinancialPlayer,0.24,0.19,0.2,0.32,0.27,0.25,0.24
FirebaughNorman,0.49,0.5,0.2,0.15,0.37,0.41,0.28
Firstmatesissy,0.25,0.53,0.28,0.12,0.35,0.38,0.12
FolkiKaren,0.59,0.6,0.09,0.37,0.58,0.33,0.14
Ford1Lori,0.56,0.52,0.49,0.46,0.71,0.56,0.37
FranMFarber,0.14,0.28,0.23,0.52,0.25,0.26,0.08
FrankHBG1,0.15,0.19,0.26,0.15,0.2,0.13,0.12
GOPCatLady,0.28,0.31,0.09,0.51,0.32,0.29,0.11
G_Helton,0.19,0.19,0.25,0.27,0.27,0.23,0.12
GaGUIDESTONES,0.47,0.66,0.1,0.27,0.41,0.3,0.27
GespenstOne78,0.4,0.51,0.53,0.4,0.53,0.56,0.38
GothicChickD,0.43,0.41,0.91,0.23,0.6,0.46,0.47
GucciShade,0.18,0.21,0.23,0.4,0.23,0.19,0.25
HawaiiPeople,0.35,0.32,0.2,0.53,0.35,0.27,0.24
HenryS050,0.41,0.29,0.17,0.36,0.2,0.38,0.29
High_n_Right,0.23,0.19,0.09,0.28,0.19,0.3,0.1
Hildron,0.3,0.38,0.26,0.37,0.36,0.52,0.28
HindusForTrump,0.37,0.44,0.53,0.36,0.55,0.53,0.46
IBRustyJim,0.32,0.54,0.22,0.34,0.34,0.34,0.25
ISPtpr1151,0.41,0.56,0.47,0.57,0.57,0.41,0.36
Idle2Ginger,0.37,0.44,0.46,0.39,0.37,0.42,0.5
ItsRickOhio,0.32,0.31,0.07,0.32,0.29,0.17,0.28
JC7109,0.44,0.47,0.15,0.19,0.37,0.36,0.31
Jacquel78403333,0.34,0.38,0.03,0.43,0.24,0.3,0.3
JanetSueHarris,0.32,0.38,0.42,0.18,0.38,0.2,0.04
JeffersonObama,0.47,0.36,0.51,0.3,0.24,0.29,0.47
JjarvisJEFF,0.31,0.37,0.19,0.32,0.3,0.28,0.32
JohnPS121,0.37,0.35,0.09,0.75,0.4,0.27,0.44
JohnShepherd88,0.4,0.38,0.26,0.39,0.26,0.35,0.38
JuliaPersonally,0.22,0.16,0.16,0.07,0.21,0.36,0.23
Julian_A_Cox,0.21,0.38,0.4,0.18,0.3,0.48,0.3
Jurygal08,0.31,0.4,0.36,0.57,0.27,0.32,0.26
KB_Indy,0.31,0.27,0.39,0.5,0.29,0.36,0.29
KaylinWinters2,0.4,0.17,0.38,0.62,0.48,0.17,0.34
LaLaRueFrench75,0.42,0.4,0.22,0.33,0.31,0.34,0.49
Lainstep,0.34,0.3,0.3,0.23,0.35,0.224,0.2
LauraFloyd25,0.67,0.85,0.68,0.840246053,0.793147134,0.82,0.3
LauraGarcia0406,0.35,0.32,0.31,0.48,0.36,0.39,0.21
LauraQuick,0.37,0.34,0.4,0.49,0.6,0.38,0.25
LauraRpalmer,0.27,0.3,0.18,0.3,0.3,0.17,0.11
LegalBlackwell,0.2,0.35,0.65,0.17,0.26,0.29,0.31
Liannelw,0.33,0.46,0.37,0.54,0.24,0.46,0.28
LisaMarie0016,0.28,0.4,0.18,0.47,0.38,0.35,0.25
LogisticsDTNET,0.36,0.54,0.34,0.38,0.57,0.5,0.19
LoriSums,0.39,0.28,0.24,0.46,0.26,0.18,0.27
Lunax787,0.4,0.57,0.42,0.38,0.37,0.48,0.48
MamaMadisons,0.42,0.44,0.21,0.49,0.41,0.41,0.35
MangusColorado,0.39,0.31,0.12,0.19,0.19,0.38,0.05
MarianDClough,0.32,0.35,0.16,0.35,0.34,0.33,0.24
MarlenePetoskey,0.37,0.48,0.56,0.31,0.3,0.37,0.35
MattHenard,0.28,0.39,0.25,0.2,0.17,0.41,0.07
MattMurph24,0.66,0.26,0.3,0.35,0.53,0.21,0.54
Michaelloinsigh,0.22,0.29,0.12,0.11,0.2,0.16,0.22
MickeyPMickeyP,0.18,0.34,0.33,0.39,0.23,0.28,0.1
Millenniumistic,0.35,0.4,0.28,0.56,0.39,0.49,0.09
Mimi38760907,0.28,0.4,0.29,0.38,0.37,0.39,0.27
MoonBess,0.42,0.43,0.24,0.51,0.51,0.25,0.27
MousseauJim,0.49,0.43,0.34,0.5,0.49,0.31,0.43
MsMaxwell6,0.26,0.4,0.45,0.37,0.31,0.29,0.22
MyRkl2849,0.38,0.46,0.33,0.45,0.27,0.27,0.33
NUFCinnocent,0.23,0.34,0.26,0.26,0.2,0.21,0.32
Nancy04111,0.33,0.5,0.13,0.32,0.37,0.19,0.08
NewsomKimberly,0.16,0.32,0.25,0.37,0.34,0.15,0.1
NicholasBrown83,0.23,0.3,0.07,0.27,0.23,0.23,0.07
Nitetrain_1,0.26,0.33,0.3,0.3,0.35,0.26,0.28
NoEmptySuits,0.21,0.15,0.23,0.29,0.21,0.19,0.25
NoTrumpU,0.6,0.58,0.62,0.621833333,0.67,0.58,0.61
NoriannGolden,0.23,0.41,0.25,0.13,0.33,0.28,0.14
NoticiasErick,0.72,0.67,0.23,0.62,0.73,0.68,0.67
Notmanipulated7,0.22,0.21,0.17,0.25,0.27,0.2,0.15
OldCoastie54,0.35,0.42,0.23,0.36,0.24,0.35,0.26
Onyxrt,0.45,0.49,0.49,0.3,0.5,0.56,0.22
Opus1l,0.38,0.45,0.54,0.54,0.34,0.66,0.71
PKaru9,0.36,0.4,0.15,0.21,0.27,0.45,0.23
PRaaamis,0.37,0.42,0.59,0.44,0.55,0.44,0.19
PattyHeath13,0.19,0.48,0.19,0.26,0.19,0.3,0.15
PeggyCombe,0.27,0.4,0.27,0.29,0.36,0.38,0.25
PoliticalSteve2,0.29,0.35,0.29,0.4,0.36,0.39,0.22
RNRWashDC,0.36,0.37,0.03,0.33,0.24,0.29,0.25
ROCKONDUDE2,0.45,0.57,0.46,0.45,0.53,0.5,0.28
RZimms,0.27,0.33,0.19,0.31,0.15,0.29,0.23
Ramdog1980,0.68,0.45,0.18,0.32,0.69,0.26,0.5
RayWarnerShow,0.5,0.65,0.56,0.49,0.65,0.7,0.45
RealJeanKennedy,0.953333333,0.86,0.85,0.840246053,0.793147134,0.92,0.97
RealSamMartin,0.23,0.3,0.34,0.39,0.18,0.35,0.26
RebelSioux,0.56,0.42,0.26,0.48,0.6,0.22,0.34
Renee60832730,0.36,0.39,0.36,0.42,0.2,0.41,0.16
ReportUK,0.76,0.51,0.66,0.55,0.47,0.51,0.34
RhondaRrusse,0.34,0.46,0.4,0.51,0.35,0.39,0.23
RobertSerratoJr,0.54,0.23,0.39,0.41,0.52,0.24,0.39
RockieBilbrey,0.33,0.33,0.27,0.42,0.21,0.37,0.02
SLACKJAWXL,0.32,0.2,0.26,0.39,0.3,0.05,0.19
SOcean5,0.25,0.17,0.45,0.37,0.3,0.39,0.22
STLMikeOB,0.46,0.49,0.49,0.45,0.63,0.67,0.32
Samson_Warrior,0.21,0.29,0.26,0.37,0.24,0.24,0.11
SchulerKristy,0.28,0.36,0.18,0.43,0.26,0.27,0.24
Seekandfind,0.26,0.39,0.38,0.22,0.32,0.33,0.14
SharryDu,0.47,0.55,0.31,0.38,0.42,0.38,0.28
Shelley38659137,0.24,0.32,0.09,0.18,0.46,0.31,0.1
SheriDondalski,0.35,0.52,0.25,0.35,0.21,0.22,0.27
Smatt1,0.4,0.52,0.32,0.32,0.39,0.43,0.28
SplitElement,0.22,0.36,0.15,0.31,0.28,0.35,0.09
SpoffordSherry,0.36,0.26,0.26,0.49,0.21,0.31,0.22
Submarine_Guy,0.32,0.39,0.13,0.33,0.35,0.21,0.23
Sue_Gulley,0.47,0.52,0.48,0.63,0.34,0.43,0.3
TXChiks4Trump,0.3,0.43,0.33,0.47,0.37,0.4,0.45
TeamTrumpTeX,0.31,0.39,0.25,0.51,0.36,0.12,0.35
TellTheTruth1,0.5,0.4,0.39,0.32,0.46,0.31,0.48
TheRealATX,0.1,0.14,0.23,0.25,0.17,0.13,0.01
TheRealRJo,0.54,0.45,0.18,0.38,0.6,0.47,0.34
TheTruth24UK,0.57,0.61,0.44,0.52,0.64,0.43,0.57
Theclaw66,0.24,0.28,0.21,0.2,0.28,0.35,0.18
Tiff1961,0.39,0.55,0.69,0.4,0.43,0.55,0.5
TimSteve357,0.39,0.39,0.09,0.32,0.38,0.25,0.22
TimerUsa,0.37,0.44,0.26,0.49,0.53,0.5,0.52
TinaMar54287286,0.28,0.27,0.16,0.44,0.27,0.21,0.31
TracyB80484834,0.4,0.51,0.63,0.33,0.51,0.49,0.47
TranBuhbling,0.38,0.42,0.28,0.37,0.27,0.36,0.31
TroyCorp,0.27,0.34,0.15,0.18,0.38,0.29,0.24
TrumpGays,0.25,0.2,0.23,0.19,0.27,0.26,0.22
Trump_App,0.32,0.34,0.22,0.51,0.32,0.28,0.29
Trumpfan81,0.37,0.41,0.2,0.42,0.3,0.26,0.17
TrustyGordon,0.55,0.42,0.37,0.55,0.51,0.35,0.73
Vernielu,0.25,0.34,0.47,0.42,0.22,0.34,0.12
WI4Palin,0.42,0.46,0.38,0.41,0.25,0.28,0.35
WemittPatrick,0.39,0.38,0.22,0.48,0.31,0.23,0.24
West1Bateman,0.37,0.56,0.48,0.42,0.4,0.5,0.33
WhosDickiG2Suck,0.69,0.64,0.75,0.56,0.45,0.63,0.58
WigginAndrew,0.72,0.77,0.28,0.6125,0.51,0.51,0.43
WomenWantTrump,0.25,0.28,0.15,0.2,0.23,0.38,0.2
YouNewsEEUU,0.8,0.53,0.27,0.81,0.8,0.53,0.8
Zedd1stWizard,0.88,0.83,0.78,0.795453635,0.91,0.73,0.95
_LOVEINVAIN,0.2,0.35,0.27,0.37,0.33,0.3,0.17
albanese_sophia,0.46,0.48,0.64,0.41,0.52,0.48,0.7
alexielsi,0.55,0.75,0.17,0.7,0.54,0.33,0.58
alicemohr,0.44,0.48,0.27,0.21,0.31,0.23,0.52
amypritchardsw,0.31,0.6,0.33,0.49,0.38,0.53,0.3
angelalgibson,0.4,0.46,0.6,0.48,0.59,0.57,0.35
anitalou_,0.34,0.24,0.25,0.47,0.32,0.18,0.14
annforchange,0.29,0.2,0.15,0.31,0.29,0.27,0.18
asdomke,0.3,0.45,0.27,0.18,0.29,0.28,0.17
auntstef73,0.26,0.37,0.37,0.31,0.26,0.42,0.14
barbiebrox,0.09,0.18,0.1,0.24,0.23,0.18,0.17
bberghofsr,0.34,0.49,0.31,0.56,0.42,0.47,0.31
beesandbtterfly,0.17,0.47,0.33,0.27,0.41,0.31,0.27
berserk_news,0.48,0.62,0.47,0.6475,0.69,0.67,0.49
blessmyliberty,0.38,0.37,0.3,0.54,0.27,0.29,0.22
bluedillygal,0.51,0.4,0.32,0.44,0.62,0.34,0.35
cajunsmiley,0.3,0.3,0.3,0.43,0.22,0.13,0.23
cariker_f,0.31,0.32,0.19,0.35,0.3,0.3,0.21
catwoody20,0.25,0.18,0.21,0.32,0.29,0.26,0.13
cheeseheadlucy,0.28,0.29,0.25,0.45,0.18,0.27,0.12
ckkoch3,0.34,0.37,0.27,0.49,0.17,0.21,0.25
clements1000,0.25,0.28,0.33,0.23,0.4,0.24,0.38
cochran_bob,0.49,0.43,0.25,0.42,0.66,0.21,0.15
coley_65,0.33,0.29,0.17,0.32,0.39,0.42,0.27
commonguy123,0.31,0.35,0.29,0.49,0.31,0.32,0.18
conniejimjoe,0.4,0.33,0.12,0.44,0.24,0.39,0.45
constitutionguy,0.24,0.38,0.22,0.22,0.22,0.26,0.17
courtne36335222,0.955833333,0.891666667,0.89,0.840246053,0.793147134,0.93,0.92
crizby777,0.33,0.26,0.17,0.43,0.35,0.19,0.2
curiouskat71,0.31,0.57,0.3,0.3,0.41,0.44,0.37
cykelly1718,0.25,0.33,0.24,0.37,0.2,0.26,0.12
dale_je,0.34,0.48,0.17,0.52,0.42,0.28,0.35
danhomick,0.51,0.43,0.35,0.45,0.51,0.32,0.16
danquasch,0.3,0.39,0.1,0.46,0.38,0.42,0.2
davidjones720,0.57,0.63,0.4,0.31,0.66,0.32,0.67
davis_levin,0.34,0.33,0.25,0.58,0.34,0.22,0.33
dawnzoc,0.27,0.25,0.1,0.42,0.34,0.22,0.13
dealio24,0.32,0.17,0.12,0.23,0.32,0.19,0.28
debra_bonanno,0.38,0.45,0.32,0.56,0.45,0.44,0.29
dej388,0.38,0.38,0.33,0.56,0.52,0.38,0.29
deploraBill,0.49,0.25,0.39,0.36,0.68,0.16,0.43
dj1504e5,0.31,0.34,0.58,0.3,0.38,0.38,0.52
djsoutlook,0.18,0.24,0.23,0.24,0.17,0.2,0.05
dkcollins27,0.32,0.36,0.24,0.15,0.34,0.42,0.09
dkmkc2000,0.27,0.33,0.18,0.48,0.35,0.31,0.14
docdhj,0.27,0.43,0.27,0.31,0.17,0.18,0.44
dtalley1952,0.52,0.42,0.38,0.34,0.64,0.43,0.33
eavesdropann,0.35,0.33,0.25,0.49,0.21,0.31,0.57
elbodhicitta,0.36,0.62,0.78,0.58,0.5,0.66,0.5
emmef,0.11,0.3,0.02,0.12,0.14,0.28,0.05
ewaverly7,0.33,0.34,0.32,0.39,0.19,0.34,0.24
faded_rccts,0.25,0.21,0.32,0.18,0.2,0.25,0.13
fanaticraven,0.31,0.25,0.29,0.31,0.32,0.36,0.36
filampatriot,0.53,0.27,0.16,0.39,0.57,0.51,0.49
fisher_shereen,0.26,0.45,0.4,0.34,0.29,0.4,0.24
flajeffreyt,0.41,0.36,0.38,0.23,0.54,0.35,0.17
flexi215,0.17,0.32,0.23,0.26,0.31,0.35,0.11
gdg2024,0.19,0.42,0.25,0.15,0.28,0.22,0.24
gramie47,0.14,0.29,0.14,0.06,0.21,0.24,0.02
grantrobertb,0.3,0.27,0.4,0.43,0.33,0.16,0.16
gsportsjunkie,0.24,0.16,0.29,0.42,0.39,0.29,0.12
guessnoideas,0.33,0.47,0.29,0.33,0.46,0.33,0.27
harleygrl3465,0.32,0.45,0.35,0.45,0.36,0.3,0.13
hiphop247help,0.57,0.51,0.82,0.53,0.54,0.61,0.63
iLgamos2015,0.83,0.72,0.56,0.43,0.47,0.67,0.7505
interestingnew0,0.89,0.76,0.56,0.46,0.65,0.67,0.77
itsfrancissimon,0.19,0.24,0.45,0.11,0.34,0.22,0.16
janetsongs,0.59,0.91,0.79,0.57875,0.793147134,0.9,0.24
jenniendennis68,0.29,0.31,0.14,0.47,0.25,0.41,0.19
jenny5e,0.25,0.29,0.33,0.39,0.33,0.22,0.32
jerrynevermind,0.18,0.35,0.22,0.29,0.25,0.204,0.06
jimbradyispapa,0.43,0.43,0.22,0.52,0.57,0.47,0.36
jllgraham,0.32,0.35,0.18,0.42,0.28,0.29,0.03
johnmay08,0.35,0.43,0.26,0.41,0.36,0.4,0.16
jonesteri10,0.18,0.42,0.31,0.2,0.25,0.17,0.22
jonjuancarlos16,0.68,0.4,0.13,0.63,0.77,0.27,0.29
jordanhall2034,0.93,0.75,0.51,0.62,0.49,0.75,0.8
judysmith9291,0.88,0.715,0.47,0.767119048,0.83,0.59,0.96
juliagouliah,0.25,0.14,0.08,0.47,0.27,0.11,0.27
julzTheMaster,0.2,0.34,0.24,0.22,0.28,0.26,0.05
just1forfreedom,0.22,0.32,0.08,0.32,0.2,0.15,0.11
katie196466,0.31,0.33,0.16,0.58,0.27,0.23,0.12
kavn,0.37,0.4,0.33,0.58,0.35,0.34,0.27
kentwilliam94,0.42,0.4,0.18,0.58,0.27,0.33,0.45
latinoUSAFirst,0.26,0.31,0.18,0.31,0.25,0.22,0.24
lbridges1212,0.33,0.47,0.38,0.44,0.47,0.36,0.33
lehimesa,0.3,0.41,0.13,0.56,0.37,0.32,0.27
liberitarian,0.19,0.24,0.2,0.14,0.35,0.19,0.23
licia2hot4u,0.23,0.26,0.35,0.15,0.38,0.08,0.1
lkthomas1952,0.28,0.39,0.09,0.4,0.33,0.51,0.37
lorihhh,0.36,0.38,0.52,0.43,0.38,0.58,0.29
lutlutzamora8,0.26,0.37,0.18,0.19,0.37,0.27,0.19
maddie142519,0.29,0.15,0.08,0.2,0.46,0.21,0.24
malski1954,0.34,0.48,0.39,0.43,0.28,0.43,0.4
marcobilter,0.27,0.29,0.18,0.32,0.16,0.15,0.17
markiemmm,0.16,0.29,0.45,0.19,0.3,0.27,0.2
mcbridetd,0.28,0.38,0.11,0.22,0.37,0.29,0.2
mcmac2016,0.46,0.5,0.17,0.43,0.51,0.39,0.25
mcwilkins63,0.44,0.48,0.37,0.29,0.52,0.61,0.31
mdd0027,0.3,0.43,0.29,0.6,0.45,0.4,0.37
memafitz3,0.48,0.48,0.61,0.39,0.49,0.43,0.67
meryl19891207,0.3,0.46,0.64,0.47,0.36,0.35,0.25
michelegruba,0.34,0.37,0.34,0.19,0.4,0.28,0.39
misskt_a_j,0.42,0.53,0.44,0.37,0.37,0.55,0.51
mjc1193,0.28,0.41,0.39,0.33,0.29,0.52,0.13
mlynne3,0.29,0.46,0.22,0.29,0.23,0.22,0.25
moonlight26a,0.3,0.35,0.19,0.25,0.42,0.28,0.15
morigdl,0.25,0.4,0.29,0.32,0.28,0.24,0.11
mtbackpackrk,0.2,0.21,0.19,0.42,0.26,0.19,0.23
muellerew,0.56,0.47,0.33,0.35,0.51,0.43,0.41
mznannalouise,0.43,0.5,0.24,0.24,0.44,0.33,0.31
nashvillez,0.56,0.35,0.23,0.35,0.58,0.24,0.14
newsforum,0.25,0.26,0.26,0.29,0.39,0.33,0.43
nighthawkmoon,0.26,0.22,0.16,0.47,0.4,0.23,0.11
now_justice,0.3,0.15,0.13,0.55,0.35,0.13,0.11
opionated164,0.39,0.4,0.42,0.48,0.4,0.3,0.32
pacasandrs,0.32,0.21,0.15,0.51,0.3,0.1,0.14
pam53,0.23,0.34,0.27,0.15,0.55,0.39,0.2
phoenixjay_,0.52,0.7,0.48,0.58,0.6,0.77,0.23
politicalMemoir,0.38,0.43,0.45,0.63,0.28,0.5,0.36
realshady8kers,0.38,0.45,0.25,0.38,0.33,0.36,0.33
realtortto,0.26,0.43,0.06,0.33,0.2,0.24,0.13
rhcm123,0.21,0.13,0.32,0.21,0.41,0.23,0.17
rickybobby90210,0.45,0.37,0.38,0.49,0.42,0.36,0.37
robbielynn53,0.32,0.23,0.27,0.25,0.34,0.33,0.26
roberthardytrb,0.37,0.37,0.18,0.42,0.26,0.32,0.26
rockitr,0.27,0.23,0.22,0.38,0.42,0.2,0.05
roripierpont1,0.33,0.28,0.3,0.36,0.34,0.26,0.26
rubbercitychris,0.37,0.36,0.12,0.56,0.34,0.05,0.27
rugar69,0.16,0.22,0.19,0.13,0.26,0.15,0.01
sandykaye38,0.36,0.41,0.3,0.54,0.24,0.52,0.2
sherry50waldie,0.13,0.12,0.16,0.32,0.17,0.18,0.08
signess226,0.32,0.36,0.09,0.3,0.6,0.4,0.13
skeethazzard,0.33,0.41,0.29,0.31,0.42,0.23,0.14
smithdana599,0.71,0.58,0.69,0.56,0.66,0.51,0.41
smp0312,0.3,0.49,0.38,0.37,0.24,0.35,0.12
snoozeq1,0.35,0.42,0.39,0.25,0.33,0.35,0.21
spaceysusyq,0.31,0.47,0.36,0.42,0.29,0.37,0.15
sportsvenuesfla,0.6,0.67,0.33,0.52,0.39,0.49,0.85
steve62269,0.17,0.24,0.22,0.45,0.27,0.15,0.16
strydr,0.41,0.49,0.47,0.32,0.3,0.44,0.33
stuckin_mud,0.33,0.53,0.39,0.42,0.32,0.32,0.36
sultanofsnooze,0.25,0.22,0.1,0.3,0.12,0.23,0.12
sweepnwin,0.545,0.3,0.1,0.4,0.63,0.46,0.34
t134rwghtyi,0.53,0.46,0.5,0.53,0.64,0.53,0.59
tab24759,0.27,0.37,0.15,0.46,0.32,0.34,0.32
tammyinlalaland,0.26,0.23,0.15,0.21,0.3,0.23,0.26
tevet,0.35,0.16,0.18,0.34,0.38,0.19,0.18
the_real_banker,0.17,0.16,0.06,0.25,0.29,0.21,0.05
ti_updates,0.65,0.64,0.29,0.903791885,0.58,0.69,0.78
timefortrump,0.3,0.39,0.28,0.2,0.42,0.5,0.3
trucknation13,0.38,0.37,0.34,0.52,0.21,0.22,0.15
udouseless,0.49,0.39,0.56,0.6,0.34,0.29,0.6
unchuq,0.25,0.4,0.18,0.21,0.13,0.49,0.13
volunteerlady17,0.39,0.32,0.19,0.26,0.45,0.29,0.48
wallyandawn,0.56,0.41,0.34,0.55,0.61,0.37,0.54
wcsd1976,0.48,0.66,0.49,0.4,0.51,0.36,0.28
williambyram11,0.7,0.52,0.62,0.44,0.69,0.48,0.75
word_34,0.24,0.28,0.15,0.35,0.24,0.3,0.11
wtony_tony,0.25,0.25,0.1,0.21,0.24,0.36,0.15
wyko_news,0.48,0.76,0.55,0.63,0.69,0.4,0.53
wyobuck,0.38,0.25,0.05,0.34,0.39,0.35,0.07
yojudenz,0.64,0.71,0.47,0.39,0.61,0.66,0.41
ztrak5050,0.51,0.29,0.2,0.35,0.62,0.22,0.23
1611Paul,0.43,0.46,0.18,0.5,0.32,0.24,0.58
4everchiefsfan,0.33,0.43,0.25,0.27,0.35,0.39,0.19
4yourvets,0.46,0.38,0.34,0.52,0.3,0.47,0.51
56jaytee,0.31,0.57,0.22,0.32,0.19,0.17,0.28
6549lmartin,0.41,0.55,0.05,0.4,0.44,0.41,0.39
6bird4,0.44,0.24,0.31,0.34,0.25,0.25,0.52
6kvirat8071,0.76,0.79,0.805,0.840246053,0.793147134,0.76,0.63
Aaaaaaaa1969,0.37,0.51,0.45,0.46,0.2,0.51,0.31
AddieGschwind1,0.48,0.57,0.43,0.63,0.54,0.36,0.47
Ajono80,0.2,0.17,0.22,0.32,0.3,0.23,0.17
AliceCoven,0.32,0.36,0.3,0.55,0.18,0.31,0.37
Amanda360473781,0.3,0.51,0.31,0.15,0.47,0.5,0.29
Amy82843508,0.49,0.48,0.49,0.51,0.67,0.5,0.42
AndiBear128,0.24,0.52,0.28,0.34,0.24,0.35,0.15
Angeliname55,0.31,0.32,0.33,0.21,0.3,0.334,0.32
AnimalFarmMag,0.11,0.21,0.33,0.14,0.23,0.1,0.15
Art05hr3d,0.36,0.39,0.29,0.41,0.32,0.22,0.19
AtlTeaPartyLove,0.38,0.1,0.18,0.17,0.36,0.21,0.38
Atuiolosega,0.29,0.3,0.04,0.42,0.15,0.084,0.24
AuntFannysPants,0.43,0.33,0.24,0.52,0.31,0.39,0.29
BBBoomer4Bernie,0.6,0.49,0.35,0.45,0.66,0.49,0.53
BJBrancher,0.27,0.33,0.38,0.45,0.33,0.45,0.12
BakiraChampion,0.21,0.24,0.16,0.39,0.39,0.3,0.18
BarrieNJ,0.23,0.18,0.19,0.24,0.25,0.17,0.24
Bewitch82988343,0.34,0.3,0.25,0.39,0.42,0.32,0.26
Bocephus_OH,0.19,0.31,0.23,0.34,0.2,0.4,0.17
Byron23431358,0.34,0.45,0.42,0.58,0.53,0.48,0.36
CBasnik,0.13,0.32,0.15,0.25,0.35,0.19,0.06
CSIJosh,0.29,0.2,0.23,0.18,0.4,0.42,0.39
ChrisCorian,0.25,0.29,0.28,0.29,0.23,0.35,0.21
CiciGtz,0.31,0.43,0.21,0.38,0.35,0.36,0.2
Connie452Connie,0.25,0.45,0.1,0.3,0.27,0.24,0.25
ConservativeGM,0.42,0.34,0.21,0.45,0.4,0.56,0.33
Conserve_USA,0.52,0.72,0.45,0.69,0.73,0.64,0.33
Cookiemuffen,0.41,0.57,0.26,0.38,0.47,0.34,0.13
DAMN_DEMOCRATS,0.26,0.26,0.19,0.37,0.29,0.36,0.17
D_Pitti,0.43,0.45,0.56,0.48,0.64,0.6,0.47
DavioAdrienne,0.37,0.39,0.27,0.46,0.4,0.36,0.34
DebAbe62,0.23,0.27,0.22,0.26,0.27,0.24,0.08
Denise48027750,0.25,0.34,0.18,0.33,0.24,0.29,0.13
Diversity4Win,0.35,0.35,0.14,0.27,0.3,0.17,0.28
Djgrolyos,0.39,0.38,0.21,0.25,0.31,0.18,0.19
DollyZ96,0.13,0.35,0.31,0.41,0.27,0.26,0.16
DonaldT4Prez,0.39,0.37,0.17,0.35,0.21,0.25,0.2
Dwanesterrr,0.18,0.51,0.09,0.23,0.43,0.32,0.04
Dwtjr2,0.27,0.32,0.2,0.38,0.32,0.14,0.11
EdSkipper,0.44,0.48,0.24,0.36,0.2,0.3,0.33
Elimelech_Ring,0.41,0.38,0.08,0.49,0.24,0.28,0.09
EquityxD,0.39,0.72,0.47,0.76,0.68,0.71,0.22
EvaStanevam,0.25,0.34,0.38,0.32,0.49,0.38,0.24
Fatfred10,0.4,0.28,0.27,0.34,0.39,0.21,0.15
FeltzBilly,0.13,0.35,0.05,0.26,0.26,0.12,0.05
FionnaFiggs,0.731666667,0.66,0.43,0.77,0.9,0.81,0.86
FireofSpartacus,0.33,0.16,0.3,0.23,0.37,0.184,0.19
FoxCarlynfox,0.37,0.32,0.32,0.34,0.38,0.13,0.14
